customer_id,segment_name,recency_days,frequency_180d,monetary_180d,R,F,M,RFM_sum,return_rate_180d,negative_ticket_rate_90d,ticket_count_90d,category_diversity_180d,campaign_clicks_30d,sessions_30d,loyalty_tier,last_campaign_received,manual_priority_bucket
CUST01789,Loyal Customers,52,1,341.52,3,3,1,7,0.0,0.0,0,1,0,6,,none,medium
CUST01790,Champions,40,3,1750.7,4,5,4,13,0.0,0.0,0,2,0,1,,welcome_offer,medium
CUST01791,Loyal Customers,82,1,287.89,3,3,1,7,0.0,0.0,0,1,0,5,,welcome_offer,high
CUST01792,Loyal Customers,36,1,821.29,4,3,3,10,0.0,0.0,0,1,1,12,,none,medium
CUST01793,Loyal Customers,48,1,1476.12,3,3,4,10,0.0,0.0,1,1,1,3,,welcome_offer,medium
CUST01794,Champions,26,2,1843.9,4,4,4,12,0.0,0.0,0,2,1,8,Silver,free_shipping,low
CUST01795,At-Risk High-Value,89,1,1266.99,2,3,4,9,0.0,0.0,1,1,1,7,,bundle_discount,high
CUST01796,Loyal Customers,33,1,500.81,4,3,2,9,0.0,0.0,0,1,0,4,Silver,new_launch,low
CUST01797,High-Value but Unhappy,117,1,1593.85,2,3,4,9,1.0,0.0,0,1,0,6,Silver,free_shipping,high
CUST01798,At-Risk High-Value,103,1,1100.62,2,3,3,8,0.0,0.0,0,1,0,5,Platinum,none,high
CUST01799,Loyal Customers,74,1,659.32,3,3,2,8,0.0,1.0,1,1,0,0,Silver,free_shipping,high
CUST01800,Need Attention,122,1,507.22,2,3,2,7,0.0,0.0,0,1,1,5,Silver,bundle_discount,high
CUST01801,Loyal Customers,24,1,371.61,4,3,2,9,0.0,0.0,1,1,1,10,,free_shipping,medium
CUST01802,Need Attention,139,1,517.28,2,3,2,7,0.0,0.0,0,2,0,3,Silver,free_shipping,high
CUST01803,At-Risk High-Value,104,2,1100.8600000000001,2,4,3,9,0.0,0.0,0,2,0,1,Silver,welcome_offer,high
CUST01804,Discount-Dependent,177,1,578.62,1,3,2,6,0.0,0.0,0,1,0,4,,welcome_offer,high
CUST01805,Loyal Customers,37,1,433.16,4,3,2,9,0.0,0.0,0,1,1,0,Gold,new_launch,high
CUST01806,Loyal Customers,50,1,411.72,3,3,2,8,0.0,0.0,0,1,2,8,Gold,welcome_offer,medium
CUST01807,Loyal Customers,74,2,1672.74,3,4,4,11,0.5,0.0,0,2,1,3,Silver,bundle_discount,medium
CUST01808,Loyal Customers,17,1,234.39,5,3,1,9,0.0,0.0,0,1,0,5,,new_launch,low
CUST01809,Champions,45,2,2554.61,4,4,5,13,0.5,0.0,0,2,1,2,,welcome_offer,medium
CUST01810,Loyal Customers,28,1,381.71,4,3,2,9,0.0,0.0,0,1,2,8,,new_launch,low
CUST01811,Loyal Customers,69,4,3016.58,3,5,5,13,0.0,0.0,1,3,2,7,Silver,bundle_discount,medium
CUST01812,Champions,25,3,2134.42,4,5,5,14,0.0,0.0,0,3,0,16,Platinum,none,low
CUST01813,High-Value but Unhappy,22,3,2171.56,4,5,5,14,0.333,1.0,1,3,3,5,Gold,none,medium
CUST01814,Loyal Customers,43,1,579.84,4,3,2,9,0.0,1.0,1,1,0,6,,welcome_offer,medium
CUST01815,Loyal Customers,4,1,762.94,5,3,3,11,0.0,0.0,0,1,0,4,,none,low
CUST01816,Dormant,189,0,0.0,1,1,1,3,0.0,0.0,0,0,0,2,Silver,free_shipping,high
CUST01817,Need Attention,147,1,429.19,2,3,2,7,0.0,0.0,0,1,0,6,,free_shipping,high
CUST01818,Need Attention,168,1,403.61,1,3,2,6,0.0,0.0,0,1,0,1,Silver,welcome_offer,high
CUST01819,Loyal Customers,82,2,1750.5700000000002,3,4,4,11,0.5,0.0,1,2,0,2,Silver,none,high
CUST01820,Champions,6,3,2242.0,5,5,5,15,0.0,0.0,0,2,0,7,Silver,free_shipping,low
CUST01821,Champions,41,3,2654.29,4,5,5,14,0.0,0.0,0,3,0,2,Gold,welcome_offer,medium
CUST01822,Loyal Customers,50,2,2116.75,3,4,5,12,0.0,0.0,1,2,0,1,,bundle_discount,medium
CUST01823,Loyal Customers,32,1,1142.69,4,3,3,10,0.0,0.0,0,1,0,6,,free_shipping,low
CUST01824,Dormant,201,0,0.0,1,1,1,3,0.0,0.0,0,0,1,4,,none,high
CUST01825,Loyal Customers,16,1,561.93,5,3,2,10,0.0,0.0,1,1,1,14,Platinum,none,medium
CUST01826,Loyal Customers,57,3,1929.3,3,5,5,13,0.0,0.0,0,3,0,0,Silver,free_shipping,medium
CUST01827,Champions,5,2,1217.56,5,4,4,13,0.0,0.0,0,2,0,8,Silver,welcome_offer,low
CUST01828,At-Risk High-Value,122,3,1876.83,2,5,4,11,0.0,0.0,0,3,3,5,,welcome_offer,high
CUST01829,At-Risk High-Value,101,3,2668.19,2,5,5,12,0.0,0.0,0,2,0,4,Gold,none,high
CUST01830,Loyal Customers,27,1,258.18,4,3,1,8,0.0,1.0,1,1,0,2,,free_shipping,medium
CUST01831,Loyal Customers,11,1,448.22,5,3,2,10,0.0,1.0,1,1,0,13,,bundle_discount,medium
CUST01832,At-Risk High-Value,95,3,2313.58,2,5,5,12,0.0,0.0,0,2,0,3,,none,high
CUST01833,Champions,27,4,2563.66,4,5,5,14,0.0,0.0,0,2,3,1,Gold,bundle_discount,low
CUST01834,Loyal Customers,2,1,715.74,5,3,3,11,0.0,0.0,0,1,2,5,Gold,welcome_offer,low
CUST01835,At-Risk High-Value,132,1,710.25,2,3,3,8,0.0,0.0,0,1,2,15,Silver,free_shipping,high
CUST01836,At-Risk High-Value,125,2,1392.01,2,4,4,10,0.0,0.0,0,2,1,12,,none,high
CUST01837,Loyal Customers,76,1,441.28,3,3,2,8,0.0,0.0,0,1,0,5,,bundle_discount,high
CUST01838,Loyal Customers,64,2,775.96,3,4,3,10,0.0,0.0,0,2,0,7,,free_shipping,medium
CUST01839,Champions,0,3,1378.5,5,5,4,14,0.0,0.0,0,3,3,15,Platinum,free_shipping,low
CUST01840,Discount-Dependent,101,1,333.12,2,3,1,6,0.0,0.0,0,1,0,5,Platinum,none,high
CUST01841,Champions,14,4,2919.05,5,5,5,15,0.0,0.0,0,4,0,17,Silver,bundle_discount,low
CUST01842,At-Risk High-Value,161,1,1332.91,1,3,4,8,0.0,0.0,0,1,1,0,,welcome_offer,high
CUST01843,Loyal Customers,25,1,2211.51,4,3,5,12,0.0,0.0,0,1,0,8,,new_launch,low
CUST01844,At-Risk High-Value,125,2,1933.86,2,4,5,11,0.0,0.0,0,2,0,8,Silver,new_launch,high
CUST01845,Discount-Dependent,164,1,545.67,1,3,2,6,0.0,0.0,0,1,0,3,,welcome_offer,high
CUST01846,Loyal Customers,76,1,537.7,3,3,2,8,0.0,0.0,0,1,0,5,,new_launch,high
CUST01847,Loyal Customers,16,1,1293.93,5,3,4,12,0.0,0.0,0,1,0,2,,welcome_offer,low
CUST01848,Champions,1,2,2164.85,5,4,5,14,0.0,0.0,0,2,0,10,,new_launch,low
CUST01849,Loyal Customers,34,1,385.85,4,3,2,9,0.0,0.0,0,1,0,3,,welcome_offer,low
CUST01850,Loyal Customers,28,1,510.71,4,3,2,9,0.0,0.0,0,1,0,5,Silver,welcome_offer,low
CUST01851,Dormant,355,0,0.0,1,1,1,3,0.0,0.0,0,0,1,2,,new_launch,high
CUST01852,Loyal Customers,48,1,572.93,3,3,2,8,0.0,1.0,1,1,3,2,Silver,free_shipping,medium
CUST01853,Discount-Dependent,153,1,430.99,1,3,2,6,0.0,0.0,0,1,0,0,Silver,none,high
CUST01854,At-Risk High-Value,150,2,1301.87,1,4,4,9,0.0,0.0,0,2,0,5,,new_launch,high
CUST01855,High-Value but Unhappy,72,2,2034.5300000000002,3,4,5,12,0.0,1.0,1,2,2,11,,bundle_discount,medium
CUST01856,Dormant,211,0,0.0,1,1,1,3,0.0,0.0,0,0,0,0,Platinum,free_shipping,high
CUST01857,Loyal Customers,74,1,257.75,3,3,1,7,0.0,0.0,0,1,0,1,,bundle_discount,high
CUST01858,Loyal Customers,20,1,522.62,5,3,2,10,0.0,1.0,1,1,1,9,,bundle_discount,medium
CUST01859,Champions,15,2,1262.4,5,4,4,13,0.0,0.0,0,2,5,12,Platinum,none,low
CUST01860,Loyal Customers,1,2,914.9300000000001,5,4,3,12,0.5,0.5,2,2,0,9,,bundle_discount,medium
CUST01861,Champions,1,2,2185.49,5,4,5,14,0.0,0.0,0,2,2,4,,new_launch,low
CUST01862,Champions,9,3,3486.8,5,5,5,15,0.0,0.0,0,2,1,4,Silver,free_shipping,low
CUST01863,Dormant,188,0,0.0,1,1,1,3,0.0,0.0,0,0,0,4,,bundle_discount,high
CUST01864,Dormant,221,0,0.0,1,1,1,3,0.0,0.0,0,0,0,3,,none,high
CUST01865,Loyal Customers,60,2,1418.31,3,4,4,11,0.0,0.0,1,2,1,4,,bundle_discount,medium
CUST01866,Loyal Customers,70,1,510.52,3,3,2,8,0.0,1.0,1,1,0,16,,new_launch,medium
CUST01867,Loyal Customers,11,1,663.94,5,3,2,10,0.0,0.0,0,1,0,2,,free_shipping,low
CUST01868,Loyal Customers,80,2,1267.91,3,4,4,11,0.0,0.0,0,2,1,4,,new_launch,high
CUST01869,Loyal Customers,52,3,1551.23,3,5,4,12,0.0,0.0,0,2,0,13,Silver,none,medium
CUST01870,At-Risk High-Value,91,2,1401.02,2,4,4,10,0.0,0.0,0,1,1,9,,none,high
CUST01871,At-Risk High-Value,100,1,1448.69,2,3,4,9,0.0,0.0,0,1,0,1,,welcome_offer,high
CUST01872,Loyal Customers,41,1,817.34,4,3,3,10,0.0,1.0,1,1,0,4,,bundle_discount,medium
CUST01873,Champions,9,2,1277.58,5,4,4,13,0.0,0.0,0,1,1,5,,new_launch,low
CUST01874,Loyal Customers,31,1,663.19,4,3,2,9,0.0,0.0,0,1,0,1,,none,high
CUST01875,Loyal Customers,74,1,296.55,3,3,1,7,0.0,0.0,0,1,0,0,,none,high
CUST01876,At-Risk High-Value,143,1,1038.71,2,3,3,8,0.0,0.0,0,1,0,1,,new_launch,high
CUST01877,High-Value but Unhappy,45,2,2170.9700000000003,4,4,5,13,0.5,1.0,1,2,0,1,,new_launch,medium
CUST01878,Loyal Customers,22,1,314.15,4,3,1,8,0.0,0.0,0,1,0,4,,welcome_offer,low
CUST01879,Loyal Customers,24,1,709.74,4,3,3,10,1.0,1.0,1,1,2,5,Gold,welcome_offer,medium
CUST01880,Dormant,231,0,0.0,1,1,1,3,0.0,0.0,0,0,0,3,,bundle_discount,high
CUST01881,Loyal Customers,8,2,1058.59,5,4,3,12,0.0,1.0,1,2,0,0,Platinum,free_shipping,medium
CUST01882,Dormant,219,0,0.0,1,1,1,3,0.0,0.0,0,0,0,0,Gold,bundle_discount,high
CUST01883,High-Value but Unhappy,5,2,1461.71,5,4,4,13,0.5,1.0,1,2,0,2,,welcome_offer,medium
CUST01884,Dormant,234,0,0.0,1,1,1,3,0.0,0.0,0,0,0,2,,none,high
CUST01885,Champions,6,3,2419.99,5,5,5,15,0.0,0.0,0,3,2,9,Silver,welcome_offer,low
CUST01886,Loyal Customers,78,1,309.36,3,3,1,7,0.0,0.0,0,1,0,6,,bundle_discount,high
CUST01887,Discount-Dependent,126,2,358.26,2,4,1,7,0.0,0.0,0,2,1,1,,new_launch,high
CUST01888,Loyal Customers,27,3,626.1,4,5,2,11,0.0,0.0,0,2,1,3,Gold,bundle_discount,low
CUST01889,Loyal Customers,71,2,1553.42,3,4,4,11,0.0,0.0,0,1,0,5,Silver,free_shipping,medium
CUST01890,Dormant,226,0,0.0,1,1,1,3,0.0,0.0,0,0,3,1,,new_launch,high
CUST01891,Dormant,217,0,0.0,1,1,1,3,0.0,0.0,0,0,0,0,,none,high
CUST01892,Loyal Customers,39,1,547.55,4,3,2,9,0.0,0.0,0,1,1,5,Gold,free_shipping,medium
CUST01893,Loyal Customers,50,1,1501.3,3,3,4,10,0.0,0.0,0,1,1,2,,none,medium
CUST01894,Dormant,195,0,0.0,1,1,1,3,0.0,0.0,0,0,2,2,Silver,none,high
CUST01895,Dormant,329,0,0.0,1,1,1,3,0.0,0.0,0,0,3,7,Silver,welcome_offer,high
CUST01896,Loyal Customers,70,1,177.86,3,3,1,7,0.0,0.0,0,1,2,10,,free_shipping,medium
CUST01897,Champions,28,2,1482.8200000000002,4,4,4,12,0.0,0.0,0,2,0,7,,bundle_discount,low
CUST01898,Dormant,218,0,0.0,1,1,1,3,0.0,0.0,0,0,0,1,,new_launch,high
CUST01899,High-Value but Unhappy,53,2,1576.16,3,4,4,11,0.0,1.0,1,1,0,2,,none,medium
CUST01900,Loyal Customers,75,3,1920.7400000000002,3,5,5,13,0.0,0.0,0,2,2,9,,new_launch,medium
CUST01901,At-Risk High-Value,163,1,736.42,1,3,3,7,0.0,0.0,0,1,2,6,Silver,new_launch,high
CUST01902,Loyal Customers,53,2,549.9300000000001,3,4,2,9,0.0,0.0,0,2,0,1,Silver,welcome_offer,medium
CUST01903,Champions,20,2,1434.04,5,4,4,13,0.0,0.0,0,2,0,8,,welcome_offer,low
CUST01904,Champions,39,3,2969.4300000000003,4,5,5,14,0.333,0.0,1,3,0,4,Silver,welcome_offer,medium
CUST01905,High-Value but Unhappy,2,3,2083.6400000000003,5,5,5,15,0.0,1.0,1,2,3,6,Gold,new_launch,medium
CUST01906,Loyal Customers,81,1,555.37,3,3,2,8,0.0,0.0,0,1,0,3,,none,high
CUST01907,Champions,32,2,1249.44,4,4,4,12,0.0,0.0,0,1,1,3,Silver,welcome_offer,low
CUST01908,Dormant,216,0,0.0,1,1,1,3,0.0,0.0,0,0,0,1,,welcome_offer,high
CUST01909,Loyal Customers,37,1,825.7,4,3,3,10,0.0,0.0,0,1,0,13,Silver,new_launch,medium
CUST01910,Need Attention,130,1,554.5,2,3,2,7,0.0,0.0,0,1,0,1,Silver,welcome_offer,high
CUST01911,High-Value but Unhappy,40,3,2463.55,4,5,5,14,0.0,1.0,1,3,0,4,Gold,new_launch,medium
CUST01912,Loyal Customers,43,2,1106.5,4,4,3,11,0.0,0.0,0,2,0,13,,welcome_offer,medium
CUST01913,Loyal Customers,78,1,422.52,3,3,2,8,0.0,0.0,0,1,0,2,,welcome_offer,high
CUST01914,Loyal Customers,83,2,2531.95,3,4,5,12,0.0,0.0,0,2,0,7,Platinum,welcome_offer,high
CUST01915,Dormant,273,0,0.0,1,1,1,3,0.0,0.0,0,0,0,1,,welcome_offer,high
CUST01916,Loyal Customers,10,2,934.02,5,4,3,12,0.0,0.0,0,1,1,3,Silver,new_launch,low
CUST01917,Dormant,196,0,0.0,1,1,1,3,0.0,0.0,0,0,0,2,Silver,free_shipping,high
CUST01918,At-Risk High-Value,170,1,1508.27,1,3,4,8,0.0,0.0,0,1,1,1,,none,high
CUST01919,Loyal Customers,40,1,328.12,4,3,1,8,0.0,0.0,0,1,0,10,,new_launch,medium
CUST01920,Dormant,215,0,0.0,1,1,1,3,0.0,0.0,0,0,0,1,Silver,bundle_discount,high
CUST01921,Loyal Customers,75,1,1096.7,3,3,3,9,0.0,0.0,0,1,0,9,,bundle_discount,medium
CUST01922,Loyal Customers,30,1,1747.45,4,3,4,11,0.0,0.0,0,1,1,10,Silver,welcome_offer,low
CUST01923,Need Attention,146,1,493.47,2,3,2,7,0.0,0.0,0,1,2,9,Gold,bundle_discount,high
CUST01924,Loyal Customers,61,1,371.86,3,3,2,8,0.0,0.0,0,1,0,13,Platinum,bundle_discount,medium
CUST01925,Loyal Customers,12,1,448.97,5,3,2,10,0.0,0.0,0,1,2,12,,new_launch,low
CUST01926,Discount-Dependent,130,1,449.37,2,3,2,7,0.0,0.0,0,1,0,5,Silver,free_shipping,high
CUST01927,At-Risk High-Value,163,1,1254.25,1,3,4,8,0.0,0.0,0,1,1,1,Platinum,none,high
CUST01928,Loyal Customers,6,1,462.37,5,3,2,10,0.0,0.0,0,1,3,14,Gold,none,low
CUST01929,Need Attention,163,1,412.99,1,3,2,6,0.0,0.0,0,1,0,5,Gold,welcome_offer,high
CUST01930,Loyal Customers,19,2,1131.9099999999999,5,4,3,12,0.0,0.0,0,2,0,2,,free_shipping,low
CUST01931,Loyal Customers,10,2,975.78,5,4,3,12,0.0,0.0,0,2,0,11,,free_shipping,low
CUST01932,Loyal Customers,12,1,1359.13,5,3,4,12,0.0,0.0,0,1,2,11,Platinum,welcome_offer,low
CUST01933,Loyal Customers,39,1,457.58,4,3,2,9,0.0,0.0,0,1,2,6,,free_shipping,medium
CUST01934,Loyal Customers,33,1,585.58,4,3,2,9,0.0,0.0,0,1,0,8,,free_shipping,low
CUST01935,Loyal Customers,52,1,308.98,3,3,1,7,0.0,0.0,0,1,1,8,,free_shipping,medium
CUST01936,Loyal Customers,34,1,300.34,4,3,1,8,0.0,0.0,0,1,2,8,Silver,welcome_offer,low
CUST01937,Need Attention,120,1,383.33,2,3,2,7,0.0,0.0,0,1,0,3,,bundle_discount,high
CUST01938,Champions,45,3,1299.72,4,5,4,13,0.333,0.0,0,3,0,4,,free_shipping,medium
CUST01939,Champions,34,4,3249.84,4,5,5,14,0.0,0.0,0,2,0,13,,none,low
CUST01940,Champions,8,2,1355.74,5,4,4,13,0.0,0.0,0,2,1,12,,new_launch,low
CUST01941,High-Value but Unhappy,47,4,2815.2000000000003,3,5,5,13,0.25,1.0,1,3,0,11,,free_shipping,medium
CUST01942,Dormant,249,0,0.0,1,1,1,3,0.0,0.0,0,0,2,4,,welcome_offer,high
CUST01943,Loyal Customers,52,3,3506.41,3,5,5,13,0.0,0.0,0,3,0,10,Gold,bundle_discount,medium
CUST01944,Loyal Customers,13,1,451.76,5,3,2,10,0.0,0.0,0,1,0,6,,new_launch,low
CUST01945,Need Attention,118,1,554.68,2,3,2,7,0.0,0.0,0,1,0,0,,free_shipping,high
CUST01946,Need Attention,118,1,590.95,2,3,2,7,0.0,0.0,0,1,2,4,,none,high
CUST01947,At-Risk High-Value,123,2,806.74,2,4,3,9,0.0,0.0,0,2,1,6,Silver,free_shipping,high
CUST01948,At-Risk High-Value,170,1,802.25,1,3,3,7,0.0,0.0,0,1,0,3,,welcome_offer,high
CUST01949,At-Risk High-Value,136,1,1097.78,2,3,3,8,0.0,0.0,0,1,0,9,Silver,bundle_discount,high
CUST01950,Discount-Dependent,136,1,670.55,2,3,2,7,0.0,0.0,0,1,0,2,,free_shipping,high
CUST01951,Discount-Dependent,125,1,599.47,2,3,2,7,0.0,0.0,0,1,0,2,Silver,bundle_discount,high
CUST01952,Dormant,313,0,0.0,1,1,1,3,0.0,0.0,0,0,0,3,,welcome_offer,high
CUST01953,At-Risk High-Value,176,1,886.28,1,3,3,7,0.0,0.0,0,1,0,0,,welcome_offer,high
CUST01954,Loyal Customers,50,2,1200.01,3,4,4,11,0.0,0.0,0,2,0,2,,none,medium
CUST01955,High-Value but Unhappy,25,4,1750.78,4,5,4,13,0.0,1.0,1,4,4,11,Gold,new_launch,medium
CUST01956,Loyal Customers,78,1,301.98,3,3,1,7,0.0,0.0,0,1,1,5,,free_shipping,high
CUST01957,Dormant,210,0,0.0,1,1,1,3,0.0,0.0,0,0,0,3,Gold,free_shipping,high
CUST01958,Discount-Dependent,113,1,436.01,2,3,2,7,0.0,0.0,0,1,0,5,Silver,free_shipping,high
CUST01959,Loyal Customers,9,1,676.52,5,3,2,10,0.0,0.0,0,1,0,4,,new_launch,low
CUST01960,Loyal Customers,25,1,1173.93,4,3,3,10,0.0,0.0,0,1,0,4,,free_shipping,low
CUST01961,Loyal Customers,79,1,1265.7,3,3,4,10,0.0,0.0,0,1,1,1,,none,high
CUST01962,At-Risk High-Value,142,2,1458.09,2,4,4,10,0.0,0.0,0,2,0,2,,new_launch,high
CUST01963,At-Risk High-Value,113,1,827.54,2,3,3,8,0.0,0.0,0,1,0,6,,welcome_offer,high
CUST01964,Loyal Customers,15,1,848.15,5,3,3,11,0.0,0.0,0,1,0,4,Silver,none,low
CUST01965,Dormant,196,0,0.0,1,1,1,3,0.0,0.0,0,0,1,3,,free_shipping,high
CUST01966,Loyal Customers,49,1,990.76,3,3,3,9,0.0,0.0,0,1,0,9,,none,medium
CUST01967,Loyal Customers,28,2,874.98,4,4,3,11,0.0,0.0,1,2,0,12,,new_launch,medium
CUST01968,High-Value but Unhappy,59,1,1323.58,3,3,4,10,1.0,1.0,1,1,1,2,Platinum,bundle_discount,medium
CUST01969,Loyal Customers,80,2,1641.0,3,4,4,11,0.0,0.0,1,2,0,3,,welcome_offer,high
CUST01970,Loyal Customers,84,2,1351.58,3,4,4,11,0.0,0.0,0,1,2,14,Gold,welcome_offer,high
CUST01971,High-Value but Unhappy,10,2,2559.3999999999996,5,4,5,14,0.5,1.0,1,2,1,12,,bundle_discount,medium
CUST01972,Champions,4,5,2355.5,5,5,5,15,0.2,0.0,0,3,0,15,,none,low
CUST01973,At-Risk High-Value,89,1,1195.4,2,3,4,9,0.0,0.0,0,1,2,18,,new_launch,high
CUST01974,Loyal Customers,54,1,535.27,3,3,2,8,0.0,0.0,1,1,0,9,Silver,free_shipping,medium
CUST01975,Loyal Customers,57,1,970.02,3,3,3,9,0.0,0.0,0,1,0,9,,new_launch,medium
CUST01976,High-Value but Unhappy,100,4,3483.16,2,5,5,12,0.25,1.0,1,3,1,15,,none,high
CUST01977,High-Value but Unhappy,68,2,1844.12,3,4,4,11,0.0,1.0,1,2,0,8,,none,medium
CUST01978,Discount-Dependent,156,1,549.68,1,3,2,6,0.0,0.0,0,1,1,2,Platinum,welcome_offer,high
CUST01979,Loyal Customers,61,1,669.46,3,3,2,8,0.0,0.0,0,1,0,13,Silver,new_launch,medium
CUST01980,Champions,1,2,1535.81,5,4,4,13,0.0,0.0,0,2,2,10,,bundle_discount,low
CUST01981,Loyal Customers,84,1,1480.4,3,3,4,10,0.0,0.0,0,1,2,13,,none,high
CUST01982,High-Value but Unhappy,36,2,1678.1,4,4,4,12,0.0,1.0,1,2,0,5,Silver,new_launch,medium
CUST01983,Loyal Customers,67,1,247.47,3,3,1,7,0.0,0.0,0,1,1,13,,bundle_discount,medium
CUST01984,Champions,21,6,3972.7,4,5,5,14,0.0,0.5,2,4,2,8,,free_shipping,medium
CUST01985,Loyal Customers,75,1,1983.49,3,3,5,11,0.0,0.0,0,1,0,12,,new_launch,medium
CUST01986,Champions,5,3,2851.9700000000003,5,5,5,15,0.333,0.0,0,3,1,17,Gold,none,low
CUST01987,Discount-Dependent,127,1,299.78,2,3,1,6,0.0,0.0,0,1,0,4,,none,high
CUST01988,Loyal Customers,52,1,824.71,3,3,3,9,0.0,0.0,0,1,0,2,,bundle_discount,medium
CUST01989,Loyal Customers,70,1,402.97,3,3,2,8,0.0,0.0,0,1,0,0,Silver,new_launch,high
CUST01990,Loyal Customers,59,4,3877.7699999999995,3,5,5,13,0.0,0.0,0,3,1,11,Silver,bundle_discount,medium
CUST01991,High-Value but Unhappy,65,2,1375.81,3,4,4,11,0.5,1.0,1,1,0,8,Silver,none,medium
CUST01992,Loyal Customers,50,1,1412.07,3,3,4,10,0.0,0.0,0,1,1,7,,new_launch,medium
CUST01993,High-Value but Unhappy,23,4,2199.04,4,5,5,14,0.0,1.0,1,4,0,0,,bundle_discount,medium
CUST01994,Loyal Customers,83,1,716.99,3,3,3,9,0.0,0.0,0,1,0,0,,none,high
CUST01995,Need Attention,144,1,680.4,2,3,2,7,0.0,0.0,0,1,0,2,,none,high
CUST01996,Dormant,206,0,0.0,1,1,1,3,0.0,0.0,0,0,1,2,Gold,free_shipping,high
CUST01997,Loyal Customers,23,1,914.23,4,3,3,10,0.0,0.0,0,1,2,9,Silver,none,low
CUST01998,High-Value but Unhappy,6,3,2894.07,5,5,5,15,0.0,1.0,1,2,0,13,Gold,bundle_discount,medium
CUST01999,Loyal Customers,70,2,762.25,3,4,3,10,0.0,0.0,0,1,1,4,Gold,free_shipping,medium
CUST02000,Need Attention,96,1,659.61,2,3,2,7,0.0,0.0,0,1,0,11,Gold,bundle_discount,high
CUST02001,Loyal Customers,5,1,519.52,5,3,2,10,0.0,0.0,0,1,1,12,Silver,none,low
CUST02002,Champions,27,2,1975.52,4,4,5,13,0.0,0.0,0,1,2,7,,welcome_offer,low
CUST02003,Discount-Dependent,169,1,225.92,1,3,1,5,0.0,0.0,0,1,0,3,,new_launch,high
CUST02004,Loyal Customers,1,1,1164.15,5,3,3,11,0.0,0.0,0,1,1,6,,welcome_offer,low
CUST02005,Loyal Customers,7,2,660.44,5,4,2,11,0.0,0.0,0,2,2,6,,new_launch,low
CUST02006,At-Risk High-Value,99,1,1872.67,2,3,4,9,0.0,0.0,0,1,0,2,,welcome_offer,high
CUST02007,At-Risk High-Value,152,2,1436.8899999999999,1,4,4,9,0.0,0.0,0,2,1,5,Platinum,new_launch,high
CUST02008,Dormant,228,0,0.0,1,1,1,3,0.0,0.0,0,0,0,3,,none,high
CUST02009,Champions,31,2,2246.02,4,4,5,13,0.5,0.0,1,2,0,1,Gold,new_launch,medium
CUST02010,At-Risk High-Value,97,2,3814.95,2,4,5,11,0.0,0.0,0,2,3,6,,welcome_offer,high
CUST02011,At-Risk High-Value,130,1,1055.41,2,3,3,8,0.0,0.0,0,1,0,2,,new_launch,high
CUST02012,Loyal Customers,4,1,397.31,5,3,2,10,0.0,0.0,1,1,0,7,Silver,bundle_discount,medium
CUST02013,Loyal Customers,19,1,496.68,5,3,2,10,0.0,0.0,0,1,1,7,Silver,welcome_offer,low
CUST02014,Loyal Customers,39,1,585.15,4,3,2,9,0.0,0.0,0,1,0,0,,new_launch,high
CUST02015,Dormant,212,0,0.0,1,1,1,3,0.0,0.0,0,0,0,4,,none,high
CUST02016,Loyal Customers,15,1,359.18,5,3,1,9,0.0,0.0,0,1,1,17,,new_launch,low
CUST02017,Loyal Customers,77,1,260.56,3,3,1,7,0.0,0.0,0,1,2,12,Gold,bundle_discount,high
CUST02018,Loyal Customers,46,1,873.21,4,3,3,10,0.0,1.0,1,1,1,17,,bundle_discount,medium
CUST02019,High-Value but Unhappy,55,3,1976.35,3,5,5,13,0.333,1.0,1,2,0,7,,new_launch,medium
CUST02020,Loyal Customers,30,1,1155.61,4,3,3,10,0.0,0.0,0,1,0,8,,none,low
CUST02021,High-Value but Unhappy,9,4,3437.71,5,5,5,15,0.25,1.0,1,2,0,12,Gold,bundle_discount,medium
CUST02022,Loyal Customers,44,1,329.75,4,3,1,8,0.0,1.0,1,1,0,1,,bundle_discount,high
CUST02023,Loyal Customers,44,1,888.97,4,3,3,10,0.0,0.0,0,1,0,7,,none,medium
CUST02024,Champions,1,5,2985.73,5,5,5,15,0.0,0.0,0,3,3,17,Silver,welcome_offer,low
CUST02025,Champions,44,3,2973.5,4,5,5,14,0.0,0.0,0,2,1,3,,bundle_discount,medium
CUST02026,Champions,34,3,3035.7400000000002,4,5,5,14,0.0,0.0,0,1,1,2,,welcome_offer,low
CUST02027,Champions,12,2,2518.34,5,4,5,14,0.0,0.0,0,2,1,7,,bundle_discount,low
CUST02028,At-Risk High-Value,127,1,701.75,2,3,3,8,0.0,0.0,0,1,0,3,Gold,none,high
CUST02029,Loyal Customers,80,2,1154.39,3,4,3,10,0.0,0.0,1,2,2,0,Silver,bundle_discount,high
CUST02030,Champions,7,3,1750.15,5,5,4,14,0.0,0.0,0,2,2,18,Gold,new_launch,low
CUST02031,At-Risk High-Value,167,2,734.56,1,4,3,8,0.0,0.0,0,2,0,2,,new_launch,high
CUST02032,Dormant,342,0,0.0,1,1,1,3,0.0,0.0,0,0,0,2,,welcome_offer,high
CUST02033,Need Attention,112,1,450.77,2,3,2,7,0.0,0.0,0,1,1,9,Gold,none,high
CUST02034,Loyal Customers,13,1,568.26,5,3,2,10,0.0,0.0,0,1,0,9,,welcome_offer,low
